sentence_id,sqs,per:title,per:founded_org,per:place_of_birth,per:children,per:cause_of_death,per:top_member_employee_of_org,per:employee_or_member_of,per:spouse,org:alternate_names,per:age,org:subsidiaries,per:place_of_death,per:schools_attended,org:place_of_headquarters,per:charges,per:places_of_residence,none,term1,b1,e1,term2,b2,e2,sentence
UAD-A-0421,0.3792011281,0,0.0023050548,0,0,0,0.2153405752,0.6424744949,0,0.0023050548,0,0.0023050548,0,0,0,0,0.1886286509,0.1665917995,Charlie,15,16,New York City,24,27,"But the extra money helped to win over Pelosi and House Ways and Means Chairman Charlie Rangel , a Democrat who represents parts of New York City ."
UAD-A-0422,0.9697780525,0,0,0,0,0,0.9470050005,1,0,0,0,0,0,0,0,0,0,0,Paul Wolfowitz,7,9,World Bank,4,6,But the furor over World Bank President Paul Wolfowitz could overshadow the talks .
UAD-A-0425,0.5082430858,0,0,0,0,0,0.3623814773,0.7710693778,0,0.1666946519,0,0.0622359703,0,0,0,0,0,0,Mark C. MacKinnon,9,12,Guardians of Order,3,6,"By 2005 , Guardians of Order downsized to just Mark C. MacKinnon ."
UAD-A-0426,0.5133772291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1226779065,0,0.1679241319,0.7093979616,Jim,1,2,New York,35,37,"By Jim Salter. -- -- -- YOUR QUERIES : Contact your local AP bureau , the Europe & amp ; Africa Desk in London at +44 207 427 4300 or the North America Desk in New York at +1 212 621 1650 ."
UAD-A-0427,0.5247905058,0,0.3913629946,0,0,0,0.6911946923,0.6911946923,0,0,0,0.0606562149,0,0,0,0,0,0,Kirk Kerkorian,13,15,Tracinda Corp.,16,18,Byline TK ( Top ) CHRSYLER-KERKORIAN ( Dateline TK ) -- Billionaire investor Kirk Kerkorian 's Tracinda Corp. offered DaimlerChrysler AG $ 4.5 billion in cash to purchase its money-losing Chrysler unit .
UAD-A-0428,0.8382935759,0,0,0,0,0,0.8956022266,0.9609421857,0,0,0,0,0,0,0.0743873605,0,0.3191575561,0,Kwame Kilpatrick,33,35,Detroit,31,32,"By Mike Wilkinson and Paul Egan The Detroit News DETROIT -- Facing an all-star legal defense team , Wayne County Prosecutor Kym Worthy has created her own sizable squad to prosecute Detroit Mayor Kwame Kilpatrick ."
UAD-A-0429,0.2975037033,0,0,0.122141329,0,0,0,0,0,0,0,0.0460879,0,0,0,0.0894456212,0.2976081418,0.4878235008,Paul Quinichette,12,14,New York,6,8,"By the time he left for New York at the invitation of Paul Quinichette , he had absorbed a working knowledge of many instruments ."
UAD-A-0430,0.6424331763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2098082737,0.7901917263,Osama bin Laden,12,15,Afghanistan,28,29,"CAIRO , Egypt 2007-11-30 10 : 03 : 09 UTC Al-Qaida chief Osama bin Laden called on Europeans to stop helping the United States in the war in Afghanistan , according to a newly released tape ."
UAD-A-0431,0.4515373361,0,0,0.123713333,0,0,0,0.0415803666,0,0,0,0,0,0,0.079202665,0,0.1238125126,0.6780009769,Yasser Arafat,31,33,Cairo,13,14,"CAIRO , Egypt ( AP ) A team of international lawyers met in Cairo Tuesday to map out a strategy for defending thousands of Palestinians _ from children to a top Yasser Arafat aide _ they believe have been illegally detained by Israel ."
UAD-A-0432,0.722452643,0,0,0.1073259201,0,0,0.8788447312,0.8788447312,0,0,0,0,0,0,0,0.0599348903,0.175379687,0,Arnold Schwarzenegger,4,6,California,0,1,"California 's Republican governor Arnold Schwarzenegger , who will be in attendance , said he hopes to see the debate signal a shift to the political center ."
UAD-A-0433,0.7698794503,0,0,0,0,0,0.8916499226,0.8916499226,0,0,0,0,0,0,0.0644646819,0,0.0809054283,0.0438853955,Don Perata,4,6,California,0,1,California State Senate President Don Perata 's staff says he has indicated he will not agree to any cuts in education .
UAD-A-0434,0.8657263786,0,0,0,0,0,0.6645521326,1,0,0,0,0,0,0,0,0,0,0,Lawrence Summers,36,38,Harvard,10,11,"CAMBRIDGE , Massachusetts 2007-02-11 21 : 46 : 43 UTC Harvard University named historian Drew Gilpin Faust as its first female president on Sunday , ending a lengthy and secretive search to find a successor to Lawrence Summers and his tumultuous five- year tenure ."
UAD-A-0435,0.2164494557,0,0,0.208382215,0,0,0.1277238167,0.2735651953,0,0,0,0,0.3800613224,0,0,0,0.2455521886,0.2962885955,Stephanie Tubbs Jones,18,21,"Cleveland , Ohio",12,15,"Campaign officials said the running mates will attend the funeral Saturday in Cleveland , Ohio of Democratic congresswoman Stephanie Tubbs Jones , who died a week ago of a brain aneurysm ."
UAD-A-0438,0.6415358545,0,0,0.0333871933,0,0,0,0,0,0,0,0.1321735105,0,0,0,0,0.0290725385,0.8053667577,Edward Rutledge,1,3,Charleston,21,22,"Captains Edward Rutledge , Thomas Heyward , and Arthur Middleton ( South Carolina ) were all captured at the Battle of Charleston in 1780 ; Colonel George Walton was wounded and captured at the Battle of Savannah ."
UAD-A-0441,0.9003027834,0,0,0,0,0,0.7903138912,1,0,0,0,0,0,0,0,0,0,0,Carl Laemmle,0,2,Universal Studios,18,20,Carl Laemmle Jr. ( 28 April 1908 – 24 September 1979 ) was in charge of production at Universal Studios from about 1928 to 1936 .
UAD-A-0443,0.5732293489,0,0.0024632792,0.7663391666,0,0,0,0,0,0.0024632792,0,0.0024632792,0,0,0,0,0.2991060607,0.0911443089,Abbie Hoffman,21,23,Worcester,19,20,"Casdin-Silver , who once traveled to a protest march in Washington , D.C. , with her friend and fellow Worcester native Abbie Hoffman , took creative cues from the changes unfolding around her , straining at technical and artistic constraints ."
UAD-A-0444,0.491455202,0,0,0,0,0,0.1119007658,0.1119007658,0,0,0,0,0,0,0.0649652108,0,0.1198612761,0.7032727473,Javier Solana,9,11,"Madrid , Spain",25,28,"Casey made the remarks after EU foreign policy chief Javier Solana and top Iranian negotiator Ali Larijani had talks on Iran 's nuclear issue in Madrid , Spain Thursday ."
UAD-A-0445,0.44857264,0,0,0,0,0,0.0599044303,0.0599044303,0,0,0,0,0,0,0,0,0.3273396638,0.6127559059,Wong Jing,21,23,Hong Kong,12,14,"Casino Tycoon 2 ( traditional Chinese : 賭城大亨２之至尊無敵 ) is a 1992 Hong Kong film written , produced and directed by Wong Jing and starring Andy Lau and Chingmy Yau ."
UAD-A-0446,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cecilia Montiel,0,2,"Lima , Peru",6,9,"Cecilia Montiel ( b. 1955 in Lima , Peru ) is a production designer of feature films ."
UAD-A-0447,0.4656802311,0,0,0.156471579,0,0,0,0.0805050777,0,0,0,0,0,0,0,0.0536644331,0.0225918377,0.6867670725,James Posey,17,19,Cleveland,8,9,Celtics ' Posey has plenty of support in Cleveland CLEVELAND - The fans began booing Celtics forward James Posey profusely every time he touched the ball Saturday night .
UAD-A-0449,0.9591177984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.115642146,0,Cezar Bădiţă,0,2,Bucharest,9,10,"Cezar Bădiţă ( born April 12 , 1979 in Bucharest ) is an international medley swimmer from Romania , who represented his native country at the 2000 Summer Olympics in Sydney , Australia ."
UAD-A-0450,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,C. Fred Bergsten,0,3,Peterson Institute for International Economics,7,12,"C. Fred Bergsten , director of the Peterson Institute for International Economics , said China and India would lift the United States out of its downturn ."
UAD-A-0451,0.3464547284,0,0,0.0688713207,0,0,0.4912443504,0.5613520084,0,0,0,0,0,0,0,0,0.0740892373,0.2956874335,Yousaf Raza Gillani,36,39,Pakistan,21,22,"Chairman of the Joint Chiefs of Staff , Admiral Mike Mullen , visited Pakistan , from Sept. 16-17 and met with Pakistan 's Chief of Army Staff , General Ashfaq Parvez Kayani , and Prime Minister Yousaf Raza Gillani , said the statement ."
UAD-A-0453,0.5665992523,0,0,0.0716643957,0.0044633401,0,0.7563472736,0.7608106138,0.0044633401,0,0,0.0044633401,0.0044633401,0,0,0.0044633401,0.1949999106,0.0846096882,Barack Obama,4,6,United States,24,26,Charismatic Democratic Party star Barack Obama on Tuesday took his first official step in his bid to become the first black president of the United States .
UAD-A-0454,0.5326024326,0,0.0041731245,0.2716784571,0,0,0.0041731245,0.0756311049,0,0.0041731245,0,0.0041731245,0,0,0.0041731245,0.0041731245,0.7324946674,0,Charles B. Rangel,0,3,New York,4,6,"Charles B. Rangel of New York , chairman of the House Ways and Means Committee , the bill would also overhaul corporate taxes by eliminating many major tax breaks and lowering overall tax rates ."
UAD-A-0455,0.337938982,0,0,0.4630561159,0,0,0.1940317578,0.2714499285,0,0,0,0,0,0,0,0,0.4934122326,0.0461297014,Charles B. Rangel,0,3,New York,8,10,"Charles B. Rangel , the powerful Democrat from New York ."
UAD-A-0456,0.4178529544,0,0,0.0681774583,0,0,0.5489125733,0.6097988974,0,0,0,0.0382195523,0,0,0,0,0.5066496648,0.1427511022,Charles B. Rangel,0,3,New York,6,8,"Charles B. Rangel , the powerful New York Democrat who is chairman of the Ways and Means Committee ."
UAD-A-0457,0.2695822957,0,0,0.4302946572,0,0,0.0932985683,0.3908868732,0,0,0,0,0,0,0,0,0.1950494166,0.1495917094,Charles Jenkins,0,2,US,5,6,"Charles Jenkins , a former US Army deserter who spent four decades in North Korea before settling in Japan , was released Saturday from hospital where he had been treated for broken ribs ."
UAD-A-0458,0.915321722,0,0,0.9723171838,0,0,0,0,0,0,0,0,0,0,0,0,0.0992618431,0.0067566339,Charlie,3,4,New York,17,19,"Charles Quinton `` Charlie '' Murphy ( born on July 12 , 1959 in Long Island , New York ) is an African-American actor , comedian , and writer , best known for his role on the sketch-comedy series , Chappelle 's Show ."
UAD-A-0459,0.5509503987,0,0,0.0552956318,0,0,0.1439549136,0.1439549136,0,0.0028379265,0,0,0,0,0.0839321297,0,0.1967243377,0.7432528784,Charles Rangel,0,2,New York City,4,7,Charles Rangel and former New York City Mayor David Dinkins .
UAD-A-0460,0.351203474,0,0.0041566679,0,0,0.0041566679,0.3126914261,0.6060472855,0,0.0041566679,0.0041566679,0.0041566679,0,0,0,0.0041566679,0.1397563744,0.2541963401,Charles Rangel,0,2,New York City,22,25,"Charles Rangel , D-N.Y. , chairman of the House Ways and Means Committee , and David Dinkins , the former mayor of New York City ."
UAD-A-0461,0.6893504335,0,0,0.2081073311,0,0,0,0,0,0,0,0,0,0,0,0,0.8393732783,0,Charles Rangel,0,2,New York,3,5,Charles Rangel of New York .
UAD-A-0462,0.5285692211,0,0,0.4014564859,0,0,0,0,0,0,0,0,0,0,0,0,0.670067424,0,Charles Rangel,0,2,New York,3,5,"Charles Rangel of New York , chairman of the Ways and Means Committee ."
UAD-A-0463,0.5622832562,0,0,0.2869057163,0,0,0,0,0,0,0,0,0,0,0,0,0.7641433672,0.0532901235,Charles Rangel,0,2,New York,3,5,"Charles Rangel of New York , the powerful new chairman of the House Ways and Means Committee , would not back the trade deal despite a lobbying trip by Uribe in November ."
UAD-A-0466,0.9727534436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0735873356,0,Charlie,0,1,New York,12,14,"Charlie Benante ( born 27 November 1962 , in The Bronx , New York ) is the drummer for the heavy metal band , Anthrax ."
UAD-A-0467,0.8667944045,0,0,0.9955649835,0,0.0044350165,0.0457335475,0.0501685639,0,0,0.0457335475,0.0044350165,0,0.0501685639,0.0457335475,0,0.3127190168,0,Charlie,0,1,"London , England",8,11,"Charlie Connelly ( born 22 August 1970 , London , England ) is a British author and broadcaster from England ."
UAD-A-0468,0.5170309716,0,0,0,0,0,0,0.1368045771,0,0,0,0,0,0,0,0,0.147906269,0.7152891539,Charlie,0,1,New York,24,26,"Charlie Crist , May 21 , 2007 In the media Sancho has been on National Public Radio and is familiar to readers of the New York Times , the Washington Post , St ."
UAD-A-0469,0.4566503161,0,0,0.1247301643,0,0,0,0,0,0,0,0,0,0,0,0,0.6564600434,0.2188097923,Charlie,0,1,New York,4,6,"Charlie eventually returns to New York for the birth of her baby , making Betty and Henry struggle to enjoy their last few weeks together ."
UAD-A-0470,0.3522915025,0,0,0.5813734503,0,0,0,0.0596281878,0,0.0806357706,0,0,0,0,0,0,0.2736749084,0.0815207787,Sonya Walger,13,15,London,21,22,"Charlie has also spent some time with his ex-girlfriend , Susan Berry ( Sonya Walger ) , an attractive neuroscientist from London ."
UAD-A-0471,0.9503494917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1454409239,0,Charlie O'Donnell,0,2,"Philadelphia , Pennsylvania",9,12,"Charlie O'Donnell ( born August 12 , 1932 in Philadelphia , Pennsylvania ) is an American television announcer best known for his work on Wheel of Fortune ."
UAD-A-0472,0.3377484952,0,0,0.0548739202,0,0,0.3865600743,0.4358858592,0,0,0,0,0,0,0,0,0.1309455043,0.4447104341,Charlie,0,1,New York,27,29,"Charlie Rangel , D-N.Y. And , of course , on Tuesday night , thousands of delegates heard from the woman who is now perhaps the most famous New York politician of them all : Sen ."
UAD-A-0473,0.950396934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236001812,0,0.9763998188,0,Charlie,27,28,New York,22,24,"Charlie 's best friend , Joe McCall ( Wayne ) , who has a wife and children in Indianapolis , is visiting New York and staying at Charlie 's apartment ."
UAD-A-0474,0.2861888122,0,0,0.0187943073,0,0,0,0,0,0,0,0,0,0,0.3818930355,0,0.3732164389,0.2260962184,Charlie,0,1,New York,12,14,"Charlie Woods , the owner of The Great Escape in Queensbury , New York successfully bid for The Comet and it sat in storage for a few years in Fantasy Island before making its way to the park in Queensbury where it began service again in 1993 ."
UAD-A-0475,0.3171608344,0.0580758008,0,0.0001418445,0,0,0.2173107268,0.5809188348,0,0.0001418445,0,0,0,0,0,0,0.2705343809,0.1582085143,Chaucer,0,1,London,20,21,Chaucer wrote many of his major works in a prolific period when he held the job of customs comptroller for London ( 1374 to 1386 ) .
UAD-A-0476,0.2840996624,0,0,0.3339575318,0,0,0.1499475784,0.2990854988,0,0,0,0,0,0,0,0,0.4270091154,0.0189104424,Peter Gade,20,22,Denmark,18,19,"Chen faces a semi-final showdown with the winner of the clash between Europe 's last remaining player , Denmark veteran Peter Gade , and top seed Lin , played later Thursday ."
UAD-A-0477,0.791919129,0,0,0.0404707268,0,0,0.8131956761,0.9357835024,0,0,0,0,0,0,0.0404707268,0,0,0.0642164976,Margaret Chan,9,11,WHO,6,7,Chen on April 11 wrote to WHO director general Margaret Chan but the WHO secretariat insisted the island was not a sovereign state and not eligible to apply for membership of the international body .
UAD-A-0478,0.5010529984,0,0,0.1949185023,0,0,0,0,0,0,0,0,0,0,0,0,0.7214101983,0.1486483231,George W. Bush,7,10,Texas,15,16,"Chet Edwards , whose district includes President George W. Bush 's ranch in Crawford , Texas , was a surprise entry on the roster of potential running mates ."
UAD-A-0479,0.3288182498,0,0,0.1260706861,0,0,0.4166827209,0.4166827209,0,0,0,0,0,0,0,0,0.1835692223,0.4389827211,Barack Obama,8,10,United States,14,16,"CHICAGO 2008-08-04 13 : 57 : 28 UTC Barack Obama is proposing tapping the United States ' strategic oil reserves to help drive down gasoline prices , his campaign said Monday ."
UAD-A-0480,0.5219360779,0,0,0.0791953064,0,0,0.7296640897,0.7296640897,0,0,0,0,0,0,0,0,0.1474095056,0.2021217111,Barack Obama,22,24,U.S.,10,11,CHICAGO 2008-11-05 15 : 40 : 05 UTC The top U.S. intelligence officials are to begin highly classified daily briefings with President-elect Barack Obama on Thursday .
UAD-A-0481,0.7361054855,0,0,0,0,0,0.878517618,0.878517618,0,0,0,0.0560286231,0,0,0.096291437,0,0.2697923082,0.0193544401,Richard Daley,2,4,Chicago,0,1,Chicago Mayor Richard Daley also urged caution .
UAD-A-0482,0.9465886358,0,0,0,0,0,0.9331898949,1,0,0,0,0,0,0,0,0,0.0706424901,0,Richard Daley,2,4,Chicago,0,1,Chicago Mayor Richard Daley and the Rev .
UAD-A-0484,0.6559523246,0.0581900049,0.0022996615,0,0,0,0.8178838107,0.8178838107,0,0.0022996615,0,0.0022996615,0,0,0,0,0.2817534457,0,Richard Daley,20,22,Chicago,0,1,"Chicago 's City Council passed an ordinance mandating higher wages at big-box retailers , but it was vetoed by Mayor Richard Daley ."
UAD-A-0485,0.2639170117,0,0,0.0792866473,0,0,0.239095195,0.3185213053,0,0,0,0,0,0,0.0419200504,0.0485910163,0.4848108564,0.225817438,George Halas,17,19,Chicago,0,1,"Chicago 's problem was the old guard was aging with Joey Sternaman , Paddy Driscoll , and George Halas all now in their early 30s , but not enough new talent was on the team to compete ."
UAD-A-0486,0.5604132875,0,0,0.0648982568,0,0,0.7368354294,0.7368354294,0,0,0,0,0,0,0,0,0.3054017111,0,Donald Tsang,7,9,Hong Kong,4,6,"Chief Executive of the Hong Kong SAR Donald Tsang asked the central government to send another pair of healthy , lively and fertile giant pandas last September ."
UAD-A-0488,0.7883625119,0,0,0.8994203567,0,0,0,0,0,0,0,0,0,0,0,0,0.1830619365,0,Childhood Durack,0,2,Adelaide,5,6,"Childhood Durack , born in Adelaide , South Australia , lived her childhood on remote `` Argyle '' and `` Ivanhoe '' cattle stations in the Kimberley region of Western Australia ."
UAD-A-0490,0.7564889466,0,0,0,0,0,0,0,0,0,0,0.1280989857,0,0,0,0.0371460584,0,0.8719010143,China Eastern Airlines,0,3,Shanghai Airlines,4,6,"China Eastern Airlines and Shanghai Airlines will operate 12 and eight round trips , respectively , on charter flights to Shanghai ."
UAD-A-0491,0.7828758431,0,0,0,0,0,0,0,0.0453279685,0,0,0.0648656788,0,0,0,0,0,0.8898063527,Temasek Holdings,37,39,Singapore Airlines,31,33,China Eastern Airlines was down 0.26 at 6.66 and Air China lost 0.28 at 10.52 ahead of a key China Eastern shareholder meeting Tuesday to vote on a proposed deal involving Singapore Airlines ( SIA ) and Temasek Holdings .
UAD-A-0492,0.6336248083,0.1583953494,0,0.084666421,0,0,0.7532051927,0.8573835782,0,0,0,0,0,0,0,0,0.1217888917,0.0192829535,Donald Tsang,5,7,Hong Kong,8,10,"China on Monday officially appointed Donald Tsang as Hong Kong 's chief executive for a second term , following last month 's election that saw the territory 's first leadership contest under Chinese rule ."
UAD-A-0493,0.8527949083,0,0.0260614215,0.0260614215,0,0,0.8966862329,0.960591596,0,0,0,0,0.0260614215,0,0.0260614215,0,0.1365523959,0,Mao Zedong,14,16,China,0,1,"China 's secrecy laws grew out of regulations dating to 1951 , under Chairman Mao Zedong ."
UAD-A-0495,0.8765459253,0,0,0,0,0,0.9490540995,0.9490540995,0,0,0,0,0,0,0,0,0.1800519133,0,Donald Tsang,8,10,Hong Kong,5,7,"Chinese leaders ' praise for Hong Kong leader Donald Tsang on his reappointment as chief executive contains veiled warnings for the future , observers said Tuesday ."
UAD-A-0496,0.2689183502,0,0.0248692427,0.4540717444,0,0,0,0.1103103352,0,0.0026098065,0,0.0026098065,0,0,0.103558803,0,0.4412893732,0.2475817352,Junior,1,2,NYC,10,11,"Chinito Junior , bred and owned by Valetska Radtke of NYC became the breed 's first and only AKC champion to date ."
UAD-A-0497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chomsky,0,1,US,19,20,Chomsky and Herman further write that the group 's history has been characterised as excessively criticising states opposed to US interests and unduly sympathetic to those regimes supportive of US interests .
UAD-A-0500,0.4517475446,0,0.3812586486,0,0,0,0.6062842495,0.6062842495,0,0,0,0,0,0,0,0,0,0.0659953239,Kirk Kerkorian,8,10,Tracinda,11,12,CHRSYLER-KERKORIAN ( Dateline TK ) -- Billionaire investor Kirk Kerkorian 's Tracinda Corp. offered DaimlerChrysler AG $ 4.5 billion in cash to purchase its money-losing Chrysler unit .
UAD-A-0501,0.8697406851,0,0,0,0,0,0.935134998,0.935134998,0,0,0,0,0,0,0,0,0,0.064865002,Jim Press,21,23,Toyota,17,18,"Chrysler stunned the industry last week when it poached Toyota Motor Corp. 's highest-ranking American executive , Toyota Motor America President Jim Press ."
